id,name,height,label
3051,Bob,200,:Dipendent
3052,Bob,163,:Employee
3053,Alice,169,:Boss
3054,Alice,200,:Employee
3055,Luca,198,:Employee
3056,David,197,:User
3057,Charlie,192,:Boss
3058,Charlie,150,:Employee
3059,Luca,176,:User
3060,Alice,196,:Dipendent
3061,Bob,176,:Employee
3062,Luca,150,:User
3063,David,157,:Employee
3064,Alice,152,:Employee
3065,David,199,:Employee
3066,Charlie,161,:Employee
3067,Luca,183,:User
3068,Alice,191,:User
3069,Luca,189,:User
3070,Charlie,154,:Employee
3071,Bob,167,:User
3072,Alice,159,:Employee
3073,Luca,188,:User
3074,David,171,:User
3075,Charlie,174,:Dipendent
3076,Alice,173,:User
3077,Alice,197,:Dipendent
3078,Charlie,167,:Employee
3079,Charlie,189,:User
3080,Charlie,186,:Boss
3081,David,169,:User
3082,David,187,:Boss
3083,Luca,151,:Employee
3084,David,158,:Employee
3085,David,180,:Employee
3086,Alice,189,:User
3087,Luca,179,:Boss
3088,Charlie,169,:Employee
3089,Bob,158,:User
3090,David,171,:User
3091,Alice,178,:Boss
3092,Bob,153,:Boss
3093,Luca,175,:User
3094,Alice,198,:Boss
3095,Luca,200,:Employee
3096,Luca,176,:User
3097,David,190,:Boss
3098,Bob,197,:Dipendent
3099,Charlie,188,:Boss
3100,Bob,176,:User
3101,Bob,191,:Employee
3102,David,173,:Dipendent
3103,Alice,182,:Employee
3104,Bob,154,:Dipendent
3105,David,163,:Boss
3106,Charlie,154,:Dipendent
3107,Alice,152,:Employee
3108,David,152,:Boss
3109,Luca,196,:Boss
3110,Bob,197,:Dipendent
3111,David,189,:User
3112,Bob,193,:User
3113,Charlie,193,:User
3114,Charlie,191,:Employee
3115,Alice,170,:Boss
3116,David,184,:Dipendent
3117,Alice,172,:Dipendent
3118,Charlie,161,:User
3119,Charlie,171,:User
3120,Charlie,159,:Employee
3121,Alice,197,:Employee
3122,Alice,159,:Employee
3123,Bob,150,:Dipendent
3124,Bob,171,:User
3125,David,167,:User
3126,Charlie,162,:Boss
3127,Luca,158,:Employee
3128,Luca,193,:Boss
3129,Alice,188,:Boss
3130,David,180,:Dipendent
3131,Luca,170,:Dipendent
3132,Luca,173,:Dipendent
3133,David,160,:Employee
3134,Alice,189,:User
3135,Alice,162,:Employee
3136,Alice,194,:Dipendent
3137,Bob,188,:Boss
3138,Luca,171,:Dipendent
3139,David,196,:Employee
3140,Alice,156,:Dipendent
3141,David,175,:Boss
3142,Alice,164,:User
3143,Bob,167,:User
3144,Alice,150,:Boss
3145,David,155,:Boss
3146,Charlie,150,:Dipendent
3147,Bob,169,:User
3148,Bob,184,:Boss
3149,Luca,153,:Employee
3150,Luca,200,:Dipendent
3151,David,155,:Employee
3152,David,192,:Employee
3153,Bob,167,:User
3154,David,182,:Boss
3155,Charlie,157,:User
3156,Luca,185,:Employee
3157,Luca,150,:User
3158,David,188,:User
3159,Bob,163,:Dipendent
3160,Bob,189,:Employee
3161,Alice,168,:User
3162,Charlie,197,:User
3163,Charlie,197,:Boss
3164,David,177,:Boss
3165,Bob,176,:Boss
3166,Alice,181,:Dipendent
3167,David,161,:Employee
3168,David,152,:Dipendent
3169,Bob,150,:Boss
3170,Charlie,176,:Employee
3171,Luca,185,:Boss
3172,Charlie,150,:Dipendent
3173,David,162,:User
3174,Bob,187,:User
3175,David,175,:User
3176,Luca,180,:Employee
3177,David,179,:User
3178,David,188,:Dipendent
3179,Alice,192,:User
3180,David,192,:Dipendent
3181,David,188,:Employee
3182,Bob,183,:User
3183,Luca,170,:Dipendent
3184,David,189,:Dipendent
3185,Alice,172,:Employee
3186,Charlie,151,:User
3187,Bob,185,:Employee
3188,Charlie,198,:User
3189,Bob,177,:Dipendent
3190,Luca,186,:Employee
3191,Charlie,186,:Employee
3192,Charlie,170,:Dipendent
3193,Bob,185,:Employee
3194,David,176,:User
3195,David,194,:Boss
3196,Bob,163,:User
3197,Luca,192,:User
3198,Charlie,162,:User
3199,Luca,179,:Employee
3200,Luca,165,:Boss
3201,Bob,172,:Dipendent
3202,Luca,184,:Employee
3203,Alice,150,:User
3204,Luca,159,:Dipendent
3205,Alice,170,:Dipendent
3206,Luca,158,:Boss
3207,Charlie,179,:Employee
3208,Charlie,185,:Employee
3209,David,164,:Boss
3210,Bob,182,:Dipendent
3211,Bob,154,:Dipendent
3212,Luca,169,:Dipendent
3213,Bob,184,:Dipendent
3214,Luca,168,:Employee
3215,Charlie,186,:User
3216,David,158,:Employee
3217,Alice,187,:Employee
3218,Charlie,154,:User
3219,Luca,160,:Employee
3220,David,154,:Dipendent
3221,Charlie,172,:Boss
3222,Bob,174,:Employee
3223,Bob,180,:Employee
3224,David,174,:Employee
3225,Luca,156,:User
3226,David,169,:User
3227,Bob,177,:Dipendent
3228,Alice,194,:Boss
3229,Charlie,183,:Dipendent
3230,Charlie,198,:Dipendent
3231,Bob,177,:Dipendent
3232,David,192,:Boss
3233,Bob,177,:Boss
3234,Bob,182,:Employee
3235,Luca,164,:User
3236,Bob,169,:Employee
3237,Bob,180,:Employee
3238,Bob,176,:Employee
3239,David,166,:Dipendent
3240,Luca,189,:User
3241,Charlie,176,:User
3242,Bob,156,:Dipendent
3243,David,172,:Dipendent
3244,Charlie,183,:Boss
3245,Charlie,180,:Dipendent
3246,Charlie,150,:Boss
3247,David,176,:Employee
3248,Charlie,194,:Dipendent
3249,Alice,156,:Boss
3250,Bob,174,:Employee
3251,Charlie,150,:Dipendent
3252,Luca,157,:User
3253,Luca,194,:User
3254,Bob,162,:Boss
3255,Luca,163,:Boss
3256,Alice,176,:Boss
3257,David,195,:Boss
3258,Bob,171,:Dipendent
3259,Luca,198,:Boss
3260,Bob,157,:Employee
3261,Luca,172,:Dipendent
3262,Alice,167,:Boss
3263,Luca,185,:Dipendent
3264,Charlie,176,:Employee
3265,Alice,172,:Dipendent
3266,Charlie,188,:Employee
3267,Alice,164,:Dipendent
3268,David,183,:Dipendent
3269,Alice,193,:User
3270,Alice,159,:Dipendent
3271,Alice,197,:Dipendent
3272,Alice,181,:Boss
3273,Luca,192,:User
3274,Luca,177,:Dipendent
3275,Luca,192,:Boss
3276,Charlie,167,:User
3277,Bob,153,:Employee
3278,David,200,:Boss
3279,Charlie,150,:User
3280,Bob,160,:User
3281,Alice,179,:Dipendent
3282,Charlie,156,:Boss
3283,Alice,176,:Employee
3284,Bob,153,:Boss
3285,Bob,152,:Dipendent
3286,Luca,160,:Dipendent
3287,David,152,:Boss
3288,Alice,174,:Employee
3289,Luca,169,:Employee
3290,David,161,:Employee
3291,David,157,:Dipendent
3292,Bob,178,:Employee
3293,Bob,165,:Dipendent
3294,Bob,178,:Employee
3295,Bob,167,:Boss
3296,Bob,179,:Dipendent
3297,Charlie,151,:Employee
3298,Alice,172,:Employee
3299,Charlie,200,:Employee
3300,David,173,:Boss
3301,Luca,154,:User
3302,Alice,188,:User
3303,Luca,178,:User
3304,Charlie,168,:Employee
3305,David,183,:Dipendent
3306,Bob,165,:User
3307,Alice,181,:User
3308,Bob,184,:Boss
3309,Charlie,198,:Boss
3310,Alice,172,:User
3311,Charlie,167,:Boss
3312,Bob,161,:User
3313,Bob,162,:Employee
3314,Bob,168,:Employee
3315,Bob,158,:Boss
3316,Luca,184,:Boss
3317,Bob,155,:Dipendent
3318,Bob,174,:Employee
3319,Luca,188,:Employee
3320,Luca,192,:Boss
3321,Luca,197,:Boss
3322,Charlie,184,:Employee
3323,Bob,156,:Boss
3324,Alice,155,:Boss
3325,Luca,156,:Boss
3326,David,176,:Employee
3327,Alice,169,:Employee
3328,Luca,185,:User
3329,Bob,171,:Employee
3330,David,151,:Dipendent
3331,Bob,173,:User
3332,Alice,166,:Boss
3333,Alice,165,:Dipendent
3334,Bob,175,:Boss
3335,Luca,188,:Employee
3336,Charlie,159,:Boss
3337,Charlie,182,:Dipendent
3338,Alice,186,:User
3339,Bob,179,:User
3340,Alice,158,:Employee
3341,Bob,195,:Employee
3342,Bob,155,:User
3343,Alice,176,:User
3344,Luca,193,:Employee
3345,Luca,199,:Dipendent
3346,Bob,176,:User
3347,Charlie,183,:User
3348,Bob,200,:User
3349,Luca,174,:User
3350,Luca,168,:Employee
3351,Charlie,199,:User
3352,Bob,161,:Employee
3353,Bob,189,:User
3354,David,162,:Boss
3355,David,162,:User
3356,Charlie,194,:Employee
3357,Luca,156,:Boss
3358,David,170,:Dipendent
3359,Charlie,194,:User
3360,Alice,173,:Dipendent
3361,Charlie,183,:Employee
3362,David,198,:Dipendent
3363,Bob,182,:Dipendent
3364,Charlie,175,:Boss
3365,Charlie,154,:Employee
3366,Bob,179,:User
3367,Charlie,185,:Boss
3368,David,153,:Dipendent
3369,Charlie,196,:User
3370,Luca,163,:Dipendent
3371,Bob,190,:Dipendent
3372,David,195,:Employee
3373,Alice,157,:User
3374,David,154,:Boss
3375,Charlie,177,:User
3376,Luca,200,:User
3377,Alice,197,:User
3378,Alice,200,:Employee
3379,Alice,157,:Boss
3380,David,195,:Employee
3381,Charlie,153,:Dipendent
3382,Charlie,157,:Boss
3383,Luca,191,:Employee
3384,Bob,166,:Employee
3385,Charlie,197,:Dipendent
3386,David,194,:User
3387,Bob,174,:Boss
3388,Charlie,194,:Dipendent
3389,Charlie,198,:Employee
3390,Charlie,180,:Boss
3391,Bob,161,:Boss
3392,Luca,175,:Dipendent
3393,Alice,167,:Dipendent
3394,David,195,:User
3395,Charlie,182,:Boss
3396,Charlie,156,:Dipendent
3397,Luca,199,:Dipendent
3398,Luca,166,:Employee
3399,David,189,:Dipendent
3400,Charlie,160,:Dipendent
3401,Charlie,169,:Boss
3402,Bob,153,:Dipendent
3403,Alice,184,:Dipendent
3404,Luca,192,:Employee
3405,Bob,180,:Boss
3406,Bob,175,:Boss
3407,Alice,151,:Boss
3408,Bob,155,:Employee
3409,David,186,:Employee
3410,Alice,173,:Employee
3411,David,189,:User
3412,Luca,185,:Dipendent
3413,Luca,168,:Employee
3414,David,179,:Employee
3415,Luca,158,:Employee
3416,Charlie,176,:Boss
3417,Charlie,152,:Dipendent
3418,Bob,184,:Dipendent
3419,Bob,164,:Dipendent
3420,Bob,191,:Boss
3421,David,192,:User
3422,Alice,154,:Dipendent
3423,Bob,177,:Dipendent
3424,Luca,151,:Boss
3425,David,173,:Dipendent
3426,Luca,197,:Employee
3427,Bob,152,:User
3428,Alice,164,:User
3429,Alice,172,:Boss
3430,Bob,189,:Employee
3431,Charlie,199,:Dipendent
3432,David,196,:User
3433,Charlie,182,:User
3434,David,168,:User
3435,Charlie,168,:Boss
3436,Alice,163,:Boss
3437,Luca,176,:Boss
3438,Charlie,184,:Employee
3439,David,192,:Employee
3440,Bob,159,:Dipendent
3441,Charlie,185,:Dipendent
3442,David,181,:Employee
3443,Alice,157,:Dipendent
3444,Bob,157,:Boss
3445,Alice,160,:Employee
3446,Bob,198,:Dipendent
3447,Luca,196,:Boss
3448,Alice,181,:Boss
3449,David,161,:User
3450,Luca,151,:Dipendent
3451,Bob,192,:Employee
3452,Charlie,172,:Boss
3453,Luca,198,:Boss
3454,David,168,:Dipendent
3455,Luca,161,:Employee
3456,Charlie,200,:Boss
3457,Bob,178,:Employee
3458,Alice,199,:Boss
3459,Charlie,150,:Dipendent
3460,Luca,154,:User
3461,Luca,174,:User
3462,Charlie,156,:Employee
3463,Alice,172,:Boss
3464,Charlie,151,:Employee
3465,Charlie,188,:Boss
3466,Luca,199,:Dipendent
3467,Alice,197,:Boss
3468,Luca,183,:User
3469,Charlie,164,:Employee
3470,Charlie,184,:Boss
3471,David,176,:User
3472,Alice,174,:Employee
3473,Luca,159,:Boss
3474,Bob,162,:User
3475,Charlie,167,:Employee
3476,Luca,183,:Dipendent
3477,Alice,156,:User
3478,Bob,156,:Boss
3479,Alice,164,:Dipendent
3480,Luca,165,:User
3481,Charlie,161,:Boss
3482,Charlie,167,:Employee
3483,Bob,181,:Dipendent
3484,Alice,173,:Boss
3485,Luca,162,:Boss
3486,David,158,:User
3487,Luca,160,:User
3488,David,196,:Dipendent
3489,Charlie,187,:User
3490,Charlie,159,:User
3491,Bob,166,:Boss
3492,Luca,156,:Dipendent
3493,Charlie,185,:User
3494,Luca,173,:Boss
3495,Bob,172,:User
3496,Bob,170,:Employee
3497,David,165,:Employee
3498,Charlie,179,:Boss
3499,Charlie,168,:Dipendent
3500,Luca,171,:Employee
3501,Charlie,173,:Dipendent
3502,Bob,173,:Employee
3503,Luca,196,:Boss
3504,Luca,199,:Boss
3505,Charlie,194,:Dipendent
3506,Alice,200,:User
3507,Luca,171,:User
3508,Bob,191,:Dipendent
3509,Charlie,189,:Employee
3510,Bob,153,:User
3511,David,200,:Employee
3512,Luca,163,:Boss
3513,Bob,161,:Dipendent
3514,Luca,198,:Dipendent
3515,Bob,195,:Dipendent
3516,Alice,190,:Dipendent
3517,Bob,165,:Dipendent
3518,Bob,154,:User
3519,Charlie,152,:Boss
3520,Luca,197,:Employee
3521,Charlie,170,:User
3522,Bob,162,:Dipendent
3523,Bob,154,:User
3524,Alice,155,:Dipendent
3525,David,189,:Employee
3526,David,199,:User
3527,David,182,:Boss
3528,Alice,176,:Dipendent
3529,Luca,187,:User
3530,Alice,154,:Employee
3531,Luca,150,:Boss
3532,David,199,:User
3533,Luca,194,:Employee
3534,Bob,182,:Dipendent
3535,Charlie,161,:Employee
3536,Alice,175,:Employee
3537,Alice,172,:Employee
3538,Alice,199,:Employee
3539,David,194,:Employee
3540,Charlie,196,:User
3541,Alice,157,:Dipendent
3542,Alice,152,:Dipendent
3543,David,170,:Boss
3544,Alice,195,:Boss
3545,Charlie,173,:Boss
3546,Bob,150,:Employee
3547,Bob,191,:Boss
3548,Bob,182,:Dipendent
3549,Alice,180,:User
3550,Luca,186,:Employee
3551,Bob,172,:Employee
3552,Alice,156,:Employee
3553,Luca,176,:User
3554,Alice,186,:Boss
3555,Alice,165,:User
3556,Luca,177,:User
3557,David,171,:Boss
3558,Alice,151,:Boss
3559,Bob,170,:Employee
3560,Luca,164,:Employee
3561,Bob,160,:Employee
3562,Alice,186,:User
3563,Alice,188,:User
3564,Luca,184,:Boss
3565,Luca,155,:Employee
3566,Charlie,189,:Employee
3567,Charlie,184,:Employee
3568,Alice,161,:User
3569,Bob,194,:User
3570,Charlie,175,:Dipendent
3571,David,200,:Boss
3572,Luca,175,:Dipendent
3573,Alice,152,:Dipendent
3574,Luca,153,:Dipendent
3575,Bob,170,:User
3576,David,176,:Dipendent
3577,David,172,:Dipendent
3578,Alice,171,:Boss
3579,David,155,:Boss
3580,Charlie,154,:Employee
3581,Bob,180,:User
3582,Charlie,151,:User
3583,David,176,:User
3584,Charlie,178,:Boss
3585,Bob,167,:User
3586,David,159,:User
3587,David,155,:Dipendent
3588,Luca,150,:Employee
3589,David,171,:Employee
3590,David,186,:Employee
3591,Alice,160,:Dipendent
3592,Bob,152,:Dipendent
3593,Charlie,199,:Dipendent
3594,David,185,:Dipendent
3595,Luca,170,:Boss
3596,Bob,184,:Employee
3597,Alice,164,:Employee
3598,David,195,:Boss
3599,Charlie,161,:Boss
3600,David,155,:Employee
3601,Luca,153,:Employee
3602,David,154,:Dipendent
3603,Luca,157,:User
3604,Luca,165,:User
3605,Alice,155,:Employee
3606,Charlie,198,:Employee
3607,Alice,193,:Dipendent
3608,Bob,162,:Employee
3609,Alice,177,:Dipendent
3610,Charlie,190,:Dipendent
3611,Charlie,181,:Employee
3612,Alice,154,:Employee
3613,Charlie,161,:Boss
3614,Bob,152,:Employee
3615,Luca,180,:Dipendent
3616,Charlie,160,:User
3617,Alice,178,:Boss
3618,David,163,:Dipendent
3619,Luca,191,:Dipendent
3620,Alice,181,:User
3621,Charlie,194,:User
3622,Luca,164,:Employee
3623,Charlie,195,:Boss
3624,David,156,:Employee
3625,Bob,185,:Dipendent
3626,Bob,174,:Boss
3627,Alice,182,:User
3628,Alice,198,:User
3629,David,192,:User
3630,Alice,173,:Boss
3631,David,199,:Boss
3632,Bob,170,:Employee
3633,Bob,194,:Dipendent
3634,David,173,:User
3635,David,151,:Boss
3636,Luca,155,:User
3637,Luca,184,:Dipendent
3638,Bob,152,:Employee
3639,Bob,174,:Employee
3640,Bob,174,:Employee
3641,David,192,:Dipendent
3642,David,183,:Boss
3643,Charlie,175,:User
3644,Alice,155,:Boss
3645,Charlie,176,:Boss
3646,Alice,165,:Dipendent
3647,Alice,184,:User
3648,David,185,:Boss
3649,Luca,181,:Boss
3650,Alice,186,:Dipendent
3651,Alice,180,:Dipendent
3652,Charlie,157,:Boss
3653,David,182,:Dipendent
3654,Alice,196,:Dipendent
3655,Bob,154,:Employee
3656,Charlie,168,:Dipendent
3657,Charlie,186,:Boss
3658,Charlie,187,:Employee
3659,Bob,194,:User
3660,David,199,:Dipendent
3661,Luca,198,:Boss
3662,Alice,166,:Employee
3663,Bob,198,:Employee
3664,Luca,185,:User
3665,Alice,151,:Boss
3666,Charlie,198,:Boss
3667,Bob,153,:Employee
3668,Bob,152,:Dipendent
3669,David,196,:Employee
3670,David,155,:Boss
3671,Luca,182,:Dipendent
3672,Bob,191,:Employee
3673,Charlie,188,:User
3674,David,198,:Boss
3675,Alice,151,:Dipendent
3676,Charlie,173,:Dipendent
3677,David,153,:Dipendent
3678,David,151,:Boss
3679,Alice,151,:Employee
3680,Alice,157,:User
3681,David,180,:Boss
3682,Bob,175,:Employee
3683,David,199,:User
3684,Luca,156,:Dipendent
3685,David,195,:Boss
3686,Luca,166,:User
3687,Luca,190,:Boss
3688,Luca,200,:Dipendent
3689,Alice,182,:Employee
3690,Alice,180,:Employee
3691,Alice,167,:Dipendent
3692,Charlie,189,:Boss
3693,David,162,:Dipendent
3694,Luca,183,:Dipendent
3695,Bob,186,:Dipendent
3696,David,172,:Employee
3697,Bob,163,:Dipendent
3698,Charlie,163,:User
3699,Luca,174,:Boss
3700,Charlie,164,:Dipendent
3701,Alice,190,:Boss
3702,David,157,:Employee
3703,Charlie,157,:Dipendent
3704,Alice,152,:User
3705,Charlie,188,:User
3706,Charlie,166,:Boss
3707,Luca,185,:Employee
3708,Bob,197,:User
3709,Alice,152,:Dipendent
3710,David,154,:Employee
3711,Alice,184,:Boss
3712,Alice,195,:Boss
3713,Bob,162,:Employee
3714,Alice,183,:Dipendent
3715,Alice,164,:Dipendent
3716,Charlie,175,:User
3717,David,182,:Employee
3718,Alice,198,:Employee
3719,David,171,:User
3720,Bob,186,:Boss
3721,Charlie,195,:Boss
3722,David,189,:Dipendent
3723,Luca,183,:Dipendent
3724,Alice,162,:User
3725,Alice,186,:Dipendent
3726,Charlie,188,:Boss
3727,Bob,190,:Employee
3728,Bob,181,:Boss
3729,Alice,172,:Dipendent
3730,Luca,189,:User
3731,Bob,167,:User
3732,Luca,173,:User
3733,Luca,188,:Dipendent
3734,Luca,194,:User
3735,Bob,193,:Employee
3736,David,172,:Dipendent
3737,Bob,173,:Employee
3738,David,180,:Dipendent
3739,Charlie,187,:Employee
3740,Luca,173,:Boss
3741,David,166,:Employee
3742,David,150,:Dipendent
3743,David,196,:Boss
3744,Charlie,162,:Employee
3745,Charlie,183,:Boss
3746,Alice,171,:Employee
3747,Luca,177,:User
3748,Bob,157,:Dipendent
3749,David,157,:Boss
3750,Charlie,200,:Employee
3751,Bob,168,:User
3752,Bob,157,:Dipendent
3753,David,180,:User
3754,Luca,169,:User
3755,Alice,162,:Boss
3756,Luca,195,:Employee
3757,Bob,177,:Dipendent
3758,Alice,150,:User
3759,David,196,:Employee
3760,Luca,183,:User
3761,Alice,152,:Employee
3762,Charlie,169,:User
3763,David,181,:Dipendent
3764,Bob,150,:Boss
3765,Charlie,171,:User
3766,Bob,184,:Boss
3767,Alice,186,:Dipendent
3768,Charlie,174,:Employee
3769,Luca,179,:User
3770,Alice,161,:Dipendent
3771,Charlie,193,:Boss
3772,Bob,189,:User
3773,Luca,175,:User
3774,David,173,:Boss
3775,Charlie,168,:Dipendent
3776,Bob,167,:Dipendent
3777,Charlie,193,:Dipendent
3778,David,170,:User
3779,Bob,155,:User
3780,David,181,:Employee
3781,Luca,197,:User
3782,Charlie,193,:Employee
3783,Charlie,176,:User
3784,David,152,:Boss
3785,Luca,165,:Employee
3786,Charlie,151,:User
3787,Bob,180,:Employee
3788,Charlie,151,:Dipendent
3789,Alice,193,:User
3790,Charlie,197,:Employee
3791,Alice,198,:Dipendent
3792,Charlie,172,:Boss
3793,Charlie,162,:Boss
3794,Charlie,175,:Boss
3795,Luca,185,:Dipendent
3796,Charlie,163,:Dipendent
3797,Charlie,193,:Employee
3798,Alice,183,:Dipendent
3799,Luca,183,:Boss
3800,Luca,196,:User
3801,Bob,183,:Employee
3802,Alice,187,:Employee
3803,Luca,194,:User
3804,Bob,180,:User
3805,Charlie,193,:User
3806,Charlie,199,:Employee
3807,Bob,190,:Dipendent
3808,Luca,159,:Employee
3809,Luca,176,:Dipendent
3810,David,168,:Dipendent
3811,Alice,169,:Dipendent
3812,Alice,199,:Boss
3813,Bob,198,:Dipendent
3814,David,167,:Boss
3815,David,159,:User
3816,Charlie,163,:Employee
3817,Luca,155,:User
3818,Charlie,190,:Dipendent
3819,Alice,192,:User
3820,David,154,:Dipendent
3821,Luca,174,:Boss
3822,Alice,173,:Dipendent
3823,Charlie,172,:Employee
3824,Charlie,183,:Dipendent
3825,Alice,181,:Dipendent
3826,Luca,175,:Boss
3827,Bob,178,:User
3828,Bob,156,:Employee
3829,Charlie,193,:Dipendent
3830,Luca,169,:Dipendent
3831,Alice,182,:User
3832,David,163,:Dipendent
3833,Charlie,174,:Dipendent
3834,Luca,156,:User
3835,David,191,:User
3836,Alice,194,:Boss
3837,David,162,:Dipendent
3838,Luca,187,:Boss
3839,Bob,150,:Employee
3840,Charlie,154,:User
3841,Luca,166,:User
3842,Alice,154,:User
3843,Bob,192,:Employee
3844,Bob,174,:Boss
3845,Alice,169,:User
3846,Charlie,185,:Employee
3847,David,158,:Employee
3848,Charlie,194,:User
3849,Bob,156,:Dipendent
3850,Bob,187,:Boss
3851,Bob,190,:Dipendent
3852,Bob,162,:User
3853,Bob,153,:Dipendent
3854,Bob,183,:Dipendent
3855,Charlie,185,:Employee
3856,David,164,:Boss
3857,Charlie,197,:Boss
3858,David,157,:Dipendent
3859,Bob,178,:User
3860,Charlie,177,:Boss
3861,Bob,172,:User
3862,David,170,:Boss
3863,Bob,159,:User
3864,Bob,162,:User
3865,Alice,159,:User
3866,Charlie,168,:Employee
3867,Bob,179,:Employee
3868,Alice,155,:User
3869,Luca,182,:Boss
3870,Bob,186,:User
3871,Luca,195,:Boss
3872,Luca,150,:User
3873,Charlie,181,:Boss
3874,Alice,177,:Employee
3875,Bob,189,:Boss
3876,Charlie,158,:Boss
3877,Luca,170,:User
3878,David,157,:Boss
3879,Luca,188,:User
3880,Bob,194,:Dipendent
3881,Bob,159,:Boss
3882,Charlie,177,:User
3883,Luca,182,:Boss
3884,Bob,177,:Dipendent
3885,Bob,171,:Employee
3886,Luca,173,:User
3887,Luca,197,:Dipendent
3888,Bob,163,:Dipendent
3889,Luca,154,:Boss
3890,David,198,:User
3891,Charlie,195,:Boss
3892,David,193,:Boss
3893,Bob,184,:Boss
3894,Luca,152,:Employee
3895,Charlie,160,:Dipendent
3896,Bob,166,:Boss
3897,Luca,188,:Employee
3898,Luca,179,:User
3899,Bob,168,:Dipendent
3900,Luca,162,:User
3901,Charlie,172,:Boss
3902,Luca,193,:Employee
3903,Luca,198,:User
3904,Alice,193,:User
3905,Bob,154,:Employee
3906,Luca,170,:Boss
3907,David,174,:User
3908,Luca,185,:Employee
3909,David,186,:Boss
3910,Bob,163,:Boss
3911,Bob,161,:Boss
3912,David,188,:Dipendent
3913,Alice,195,:Dipendent
3914,Luca,164,:Boss
3915,Luca,197,:Boss
3916,Charlie,188,:Boss
3917,Alice,160,:Dipendent
3918,Charlie,184,:User
3919,Charlie,172,:Boss
3920,Bob,178,:Dipendent
3921,Luca,175,:Boss
3922,Alice,181,:Boss
3923,Charlie,190,:User
3924,Bob,182,:Boss
3925,Alice,161,:User
3926,Charlie,188,:Employee
3927,Charlie,178,:Employee
3928,Luca,167,:User
3929,Luca,187,:Employee
3930,Luca,176,:Boss
3931,Charlie,174,:User
3932,David,176,:User
3933,Bob,200,:User
3934,Charlie,193,:User
3935,Luca,171,:Dipendent
3936,David,165,:Boss
3937,Bob,194,:Employee
3938,Bob,180,:Employee
3939,David,159,:User
3940,Charlie,192,:Boss
3941,David,165,:Boss
3942,David,190,:Employee
3943,Charlie,152,:Dipendent
3944,Luca,199,:User
3945,Charlie,190,:Employee
3946,Luca,200,:Boss
3947,Bob,190,:Dipendent
3948,David,171,:Dipendent
3949,Charlie,175,:Boss
3950,Charlie,150,:User
3951,Charlie,200,:Boss
3952,Charlie,197,:Dipendent
3953,Luca,173,:Boss
3954,Alice,192,:Boss
3955,David,159,:User
3956,Charlie,162,:Boss
3957,Luca,164,:User
3958,David,165,:Employee
3959,Alice,159,:Dipendent
3960,David,182,:Dipendent
3961,Charlie,157,:Boss
3962,Bob,186,:Dipendent
3963,Luca,165,:User
3964,Alice,197,:Boss
3965,Charlie,171,:Employee
3966,David,184,:Employee
3967,Bob,176,:Dipendent
3968,Alice,188,:Dipendent
3969,David,176,:Dipendent
3970,Luca,173,:Boss
3971,Bob,196,:Employee
3972,Alice,184,:Employee
3973,David,178,:Dipendent
3974,Alice,179,:Employee
3975,Alice,184,:Employee
3976,Alice,184,:Boss
3977,Bob,177,:Boss
3978,Luca,153,:Boss
3979,Alice,158,:Dipendent
3980,Bob,166,:Boss
3981,Bob,179,:Dipendent
3982,David,169,:Employee
3983,Alice,184,:Employee
3984,Bob,195,:User
3985,Luca,168,:Employee
3986,Charlie,162,:Dipendent
